Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,Police Precinct
59013012,10/04/2023 02:35:00 PM,10/05/2023 11:50:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,10009,141 EAST THIRD STREET,EAST THIRD STREET,1 AVE,AVENUE A,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",10/05/2023 11:50:00 AM,03 MANHATTAN,1004310031,MANHATTAN,988241,202974,PHONE,Unspecified,MANHATTAN,,,,,,,,40.72379255122182,-73.98560151137893,"(40.72379255122182, -73.98560151137893)",11729,70,4,50,5,5
59435478,10/04/2023 02:32:53 PM,10/05/2023 11:50:00 AM,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,10009,141 EAST THIRD STREET,EAST THIRD STREET,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,NEW YORK,EAST    3 STREET,,Closed,,,10/05/2023 11:50:00 AM,03 MANHATTAN,1004310031,MANHATTAN,988241,202974,PHONE,Unspecified,MANHATTAN,,,,,,,,40.72379255122182,-73.98560151137893,"(40.72379255122182, -73.98560151137893)",11729,70,4,50,5,5
59011682,10/04/2023 02:26:00 PM,10/04/2023 06:30:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11223,1729 WEST   12 STREET,WEST   12 STREET,QUENTIN RD,HIGHLAWN AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,10/04/2023 06:30:00 PM,11 BROOKLYN,3066450079,BROOKLYN,988484,159496,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.604454985183196,-73.9847521345008,"(40.604454985183196, -73.9847521345008)",18183,1,2,18,37,37
59452456,10/04/2023 02:25:52 PM,10/04/2023 06:30:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11223,1729 WEST   12 STREET,WEST   12 STREET,QUENTIN ROAD,HIGHLAWN AVENUE,QUENTIN ROAD,HIGHLAWN AVENUE,ADDRESS,BROOKLYN,WEST   12 STREET,,Closed,,,10/04/2023 06:30:00 PM,11 BROOKLYN,3066450079,BROOKLYN,988484,159496,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.604454985183196,-73.9847521345008,"(40.604454985183196, -73.9847521345008)",18183,1,2,18,37,37
59015625,10/04/2023 02:05:00 PM,10/04/2023 07:30:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11226,309 MARLBORO ROAD,MARLBORO ROAD,BEVERLEY RD,CORTELYOU RD,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection has investigated this complaint. Upon investigation, there was no indication of a city sewer issue and there is a suspected sewer backup due to an internal plumbing issue.",10/04/2023 07:30:00 PM,14 BROOKLYN,3051460038,BROOKLYN,994052,173398,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64260865384686,-73.96467996180736,"(40.64260865384686, -73.96467996180736)",13510,60,2,11,43,43
59015624,10/04/2023 02:05:00 PM,10/04/2023 05:00:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10301,94 LAKEWOOD ROAD,LAKEWOOD ROAD,ROSE CT,SILVER CT,,,ADDRESS,STATEN ISLAND,,,Closed,,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,10/04/2023 05:00:00 PM,01 STATEN ISLAND,5002540130,STATEN ISLAND,956391,167269,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.62574746988748,-74.10036039063851,"(40.62574746988748, -74.10036039063851)",10369,4,1,13,74,74
59011678,10/04/2023 02:05:00 PM,10/04/2023 05:30:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10456,786 CAULDWELL AVENUE,CAULDWELL AVENUE,E 156 ST,E 158 ST,,,ADDRESS,BRONX,,,Closed,,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,10/04/2023 05:30:00 PM,01 BRONX,2026290046,BRONX,1009619,237933,PHONE,Unspecified,BRONX,,,,,,,,40.81971033902248,-73.90834331965644,"(40.81971033902248, -73.90834331965644)",10934,49,5,43,23,23
59014323,10/04/2023 02:05:00 PM,10/13/2023 08:20:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11417,,,,,96 STREET,LIBERTY AVENUE,INTERSECTION,QUEENS,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",10/13/2023 08:20:00 AM,10 QUEENS,,QUEENS,1027755,187274,PHONE,Unspecified,QUEENS,,,,,,,,40.68059372357753,-73.84314687964641,"(40.68059372357753, -73.84314687964641)",24013,62,3,41,64,64
59435333,10/04/2023 02:04:46 PM,10/04/2023 05:00:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,10301,94 LAKEWOOD ROAD,LAKEWOOD ROAD,ROSE COURT,SILVER COURT,ROSE COURT,SILVER COURT,ADDRESS,STATEN ISLAND,LAKEWOOD ROAD,,Closed,,,10/04/2023 05:00:00 PM,01 STATEN ISLAND,5002540130,STATEN ISLAND,956391,167269,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.62574746988748,-74.10036039063851,"(40.62574746988748, -74.10036039063851)",10369,4,1,13,74,74
59452458,10/04/2023 02:02:49 PM,10/04/2023 07:30:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11226,309 MARLBORO ROAD,MARLBORO ROAD,BEVERLEY ROAD,CORTELYOU ROAD,BEVERLEY ROAD,CORTELYOU ROAD,ADDRESS,BROOKLYN,MARLBOROUGH ROAD,,Closed,,,10/04/2023 07:30:00 PM,14 BROOKLYN,3051460038,BROOKLYN,994052,173398,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64260865384686,-73.96467996180736,"(40.64260865384686, -73.96467996180736)",13510,60,2,11,43,43
59438700,10/04/2023 02:00:04 PM,10/04/2023 05:30:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,10456,786 CAULDWELL AVENUE,CAULDWELL AVENUE,EAST  156 STREET,EAST  158 STREET,EAST  156 STREET,EAST  158 STREET,ADDRESS,BRONX,CAULDWELL AVENUE,,Closed,,,10/04/2023 05:30:00 PM,01 BRONX,2026290046,BRONX,1009619,237933,PHONE,Unspecified,BRONX,,,,,,,,40.81971033902248,-73.90834331965644,"(40.81971033902248, -73.90834331965644)",10934,49,5,43,23,23
59456067,10/04/2023 01:59:44 PM,10/13/2023 08:20:00 AM,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11417,96 STREET,96 STREET,96 STREET,LIBERTY AVENUE,96 STREET,LIBERTY AVENUE,INTERSECTION,,,,Closed,,,10/13/2023 08:20:00 AM,10 QUEENS,,QUEENS,1027755,187274,PHONE,Unspecified,QUEENS,,,,,,,,40.68059372357753,-73.84314687964641,"(40.68059372357753, -73.84314687964641)",24013,62,3,41,64,64
59013015,10/04/2023 01:56:00 PM,10/05/2023 09:15:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Search (SC2),,11414,82-17 153 AVENUE,153 AVENUE,82 ST,83 ST,,,ADDRESS,HOWARD BEACH,,,Closed,,The Department of Environmental Protection (DEP) investigated this request and completed a search of the catch basin.,10/05/2023 09:15:00 AM,10 QUEENS,4114290034,QUEENS,1025376,181998,ONLINE,Unspecified,QUEENS,,,,,,,,40.66612368198865,-73.85175631168684,"(40.66612368198865, -73.85175631168684)",15314,62,3,41,64,64
59018158,10/04/2023 01:47:00 PM,10/04/2023 07:35:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11432,89-25 PARSONS BOULEVARD,PARSONS BOULEVARD,89 AVE,90 AVE,,,ADDRESS,JAMAICA,,,Closed,,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,10/04/2023 07:35:00 PM,12 QUEENS,4097580001,QUEENS,1039294,196361,PHONE,Unspecified,QUEENS,,,,,,,,40.70547113992042,-73.80146999300568,"(40.70547113992042, -73.80146999300568)",24340,41,3,24,61,61
59455921,10/04/2023 01:45:26 PM,10/04/2023 07:35:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11432,89-25 PARSONS BOULEVARD,PARSONS BOULEVARD,89 AVENUE,90 AVENUE,89 AVENUE,90 AVENUE,ADDRESS,JAMAICA,PARSONS BOULEVARD,,Closed,,,10/04/2023 07:35:00 PM,12 QUEENS,4097580001,QUEENS,1039294,196361,PHONE,Unspecified,QUEENS,,,,,,,,40.70547113992042,-73.80146999300568,"(40.70547113992042, -73.80146999300568)",24340,41,3,24,61,61
59014328,10/04/2023 01:41:00 PM,10/04/2023 04:30:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10455,2887 3 AVENUE,3 AVENUE,E 150 ST,E 151 ST,,,ADDRESS,BRONX,,,Closed,,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,10/04/2023 04:30:00 PM,01 BRONX,2023740021,BRONX,1007372,236879,PHONE,Unspecified,BRONX,,,,,,,,40.81682357407413,-73.9164652225953,"(40.81682357407413, -73.9164652225953)",10933,49,5,43,23,23
59449042,10/04/2023 01:38:34 PM,10/04/2023 04:30:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,10455,2887 3 AVENUE,3 AVENUE,EAST  150 STREET,EAST  151 STREET,EAST  150 STREET,EAST  151 STREET,ADDRESS,BRONX,3 AVENUE,,Closed,,,10/04/2023 04:30:00 PM,01 BRONX,2023740021,BRONX,1007372,236879,PHONE,Unspecified,BRONX,,,,,,,,40.81682357407413,-73.9164652225953,"(40.81682357407413, -73.9164652225953)",10933,49,5,43,23,23
59019451,10/04/2023 01:38:00 PM,10/11/2023 10:00:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11691,,,,,BEACH 32 STREET,ROCKAWAY FREEWAY,INTERSECTION,QUEENS,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",10/11/2023 10:00:00 AM,14 QUEENS,,QUEENS,1049520,157005,PHONE,Unspecified,QUEENS,,,,,,,,40.5973783647893,-73.76496837682534,"(40.5973783647893, -73.76496837682534)",20529,51,3,47,59,59
59013022,10/04/2023 01:38:00 PM,10/04/2023 05:20:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11214,8624 23 AVENUE,23 AVENUE,86 ST,BENSON AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection has investigated this complaint. Upon investigation, there was no indication of a city sewer issue and there is a suspected sewer backup due to an internal plumbing issue.",10/04/2023 05:20:00 PM,11 BROOKLYN,3063830051,BROOKLYN,986409,157870,PHONE,Unspecified,BROOKLYN,,,,,,,,40.599992694107925,-73.99222533269709,"(40.599992694107925, -73.99222533269709)",17616,1,2,45,37,37
59013020,10/04/2023 01:38:00 PM,10/04/2023 02:15:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11201,114 PIERREPONT STREET,PIERREPONT STREET,MONROE PL,CLINTON ST,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,10/04/2023 02:15:00 PM,02 BROOKLYN,3002430039,BROOKLYN,986228,192539,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69515162932059,-73.9928669566597,"(40.69515162932059, -73.9928669566597)",16865,68,2,38,54,54
59459541,10/04/2023 01:35:41 PM,10/11/2023 10:00:00 AM,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11691,BEACH   32 STREET,BEACH   32 STREET,BEACH   32 STREET,ROCKAWAY FREEWAY,BEACH   32 STREET,ROCKAWAY FREEWAY,INTERSECTION,,,,Closed,,,10/11/2023 10:00:00 AM,14 QUEENS,,QUEENS,1049520,157005,PHONE,Unspecified,QUEENS,,,,,,,,40.5973783647893,-73.76496837682534,"(40.5973783647893, -73.76496837682534)",20529,51,3,47,59,59
59442022,10/04/2023 01:35:03 PM,10/04/2023 05:20:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11214,8624 23 AVENUE,23 AVENUE,86 STREET,BENSON AVENUE,86 STREET,BENSON AVENUE,ADDRESS,BROOKLYN,23 AVENUE,,Closed,,,10/04/2023 05:20:00 PM,11 BROOKLYN,3063830051,BROOKLYN,986409,157870,PHONE,Unspecified,BROOKLYN,,,,,,,,40.599992694107925,-73.99222533269709,"(40.599992694107925, -73.99222533269709)",17616,1,2,45,37,37
59020694,10/04/2023 01:32:00 PM,10/04/2023 07:00:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11435,147-26 97 AVENUE,97 AVENUE,147 PL,148 ST,,,ADDRESS,JAMAICA,,,Closed,,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,10/04/2023 07:00:00 PM,12 QUEENS,4100320001,QUEENS,1038364,193490,PHONE,Unspecified,QUEENS,,,,,,,,40.69759667330698,-73.80484732953634,"(40.69759667330698, -73.80484732953634)",24670,41,3,46,61,61
59015617,10/04/2023 01:32:00 PM,10/11/2023 09:30:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11691,23-16 CAMP ROAD,CAMP ROAD,BRIAR PL,BEACH 25 ST,,,ADDRESS,FAR ROCKAWAY,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",10/11/2023 09:30:00 AM,14 QUEENS,4157760029,QUEENS,1051362,157029,PHONE,Unspecified,QUEENS,,,,,,,,40.59743048278805,-73.75833528895765,"(40.59743048278805, -73.75833528895765)",20529,51,3,47,59,59
59445680,10/04/2023 01:30:55 PM,10/11/2023 09:30:00 AM,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11691,23-16 CAMP ROAD,CAMP ROAD,BRIAR PLACE,BEACH   25 STREET,BRIAR PLACE,BEACH   25 STREET,ADDRESS,FAR ROCKAWAY,CAMP ROAD,,Closed,,,10/11/2023 09:30:00 AM,14 QUEENS,4157760029,QUEENS,1051362,157029,PHONE,Unspecified,QUEENS,,,,,,,,40.59743048278805,-73.75833528895765,"(40.59743048278805, -73.75833528895765)",20529,51,3,47,59,59
59449019,10/04/2023 01:29:57 PM,10/04/2023 07:00:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11435,147-26 97 AVENUE,97 AVENUE,147 PLACE,148 STREET,147 PLACE,148 STREET,ADDRESS,JAMAICA,97 AVENUE,,Closed,,,10/04/2023 07:00:00 PM,12 QUEENS,4100320001,QUEENS,1038364,193490,PHONE,Unspecified,QUEENS,,,,,,,,40.69759667330698,-73.80484732953634,"(40.69759667330698, -73.80484732953634)",24670,41,3,46,61,61
59018152,10/04/2023 01:23:00 PM,10/05/2023 01:35:00 PM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11223,,,,,EAST 3 STREET,AVENUE T,INTERSECTION,BROOKLYN,,,Closed,,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",10/05/2023 01:35:00 PM,15 BROOKLYN,,BROOKLYN,992823,157777,PHONE,Unspecified,BROOKLYN,,,,,,,,40.59973354441616,-73.96912831617293,"(40.59973354441616, -73.96912831617293)",18183,32,2,45,36,36
59435463,10/04/2023 01:20:13 PM,10/05/2023 01:35:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11223,AVENUE T,AVENUE T,AVENUE T,EAST    3 STREET,AVENUE T,EAST    3 STREET,INTERSECTION,,,,Closed,,,10/05/2023 01:35:00 PM,15 BROOKLYN,,BROOKLYN,992823,157777,PHONE,Unspecified,BROOKLYN,,,,,,,,40.59973354441616,-73.96912831617293,"(40.59973354441616, -73.96912831617293)",18183,32,2,45,36,36
59013023,10/04/2023 01:20:00 PM,10/04/2023 04:30:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11413,133-27 230 STREET,230 STREET,133 AVE,MERRICK BLVD,,,ADDRESS,SPRINGFIELD GARDENS,,,Closed,,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,10/04/2023 04:30:00 PM,13 QUEENS,4129690027,QUEENS,1056369,186025,PHONE,Unspecified,QUEENS,,,,,,,,40.67697863512948,-73.73999568874278,"(40.67697863512948, -73.73999568874278)",15313,63,3,47,63,63
59445647,10/04/2023 01:17:03 PM,10/04/2023 04:30:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11413,133-27 230 STREET,230 STREET,133 AVENUE,MERRICK BOULEVARD,133 AVENUE,MERRICK BOULEVARD,ADDRESS,SPRINGFIELD GARDENS,230 STREET,,Closed,,,10/04/2023 04:30:00 PM,13 QUEENS,4129690027,QUEENS,1056369,186025,PHONE,Unspecified,QUEENS,,,,,,,,40.67697863512948,-73.73999568874278,"(40.67697863512948, -73.73999568874278)",15313,63,3,47,63,63
59020695,10/04/2023 01:05:00 PM,10/04/2023 05:35:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11691,14-40 GIPSON STREET,GIPSON STREET,ENRIGHT RD,DEAD END,,,ADDRESS,FAR ROCKAWAY,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed and attributed to grease. Work was performed to relieve the blockage.,10/04/2023 05:35:00 PM,14 QUEENS,4156550029,QUEENS,1051571,161421,PHONE,Unspecified,QUEENS,,,,,,,,40.60948399747444,-73.75753892626017,"(40.60948399747444, -73.75753892626017)",20529,51,3,47,59,59
59445503,10/04/2023 01:04:36 PM,10/04/2023 05:35:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11691,14-40 GIPSON STREET,GIPSON STREET,ENRIGHT ROAD,DEAD END,ENRIGHT ROAD,DEAD END,ADDRESS,FAR ROCKAWAY,GIPSON STREET,,Closed,,,10/04/2023 05:35:00 PM,14 QUEENS,4156550029,QUEENS,1051571,161421,PHONE,Unspecified,QUEENS,,,,,,,,40.60948399747444,-73.75753892626017,"(40.60948399747444, -73.75753892626017)",20529,51,3,47,59,59
59014329,10/04/2023 12:41:00 PM,10/04/2023 05:00:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11203,503 EAST   40 STREET,EAST   40 STREET,CLARENDON RD,AVENUE D,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed and attributed to grease. Work was performed to relieve the blockage.,10/04/2023 05:00:00 PM,17 BROOKLYN,3049570078,BROOKLYN,1001142,173565,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64305634834534,-73.93913179758422,"(40.64305634834534, -73.93913179758422)",16866,61,2,26,40,40
59014334,10/04/2023 12:41:00 PM,10/04/2023 02:00:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11363,251-32 43 AVENUE,43 AVENUE,LITTLE NECK PKWY,WESTMORELAND ST,,,ADDRESS,LITTLE NECK,,,Closed,,"The Department of Environmental Protection has investigated this complaint. Upon investigation, there was no indication of a city sewer issue and there is a suspected sewer backup due to an internal plumbing issue.",10/04/2023 02:00:00 PM,11 QUEENS,4081330036,QUEENS,1057035,220261,PHONE,Unspecified,QUEENS,,,,,,,,40.77094227448274,-73.73722437120794,"(40.77094227448274, -73.73722437120794)",14505,26,3,20,69,69
59435325,10/04/2023 12:40:08 PM,10/04/2023 02:00:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11363,251-32 43 AVENUE,43 AVENUE,LITTLE NECK PARKWAY,WESTMORELAND STREET,LITTLE NECK PARKWAY,WESTMORELAND STREET,ADDRESS,LITTLE NECK,43 AVENUE,,Closed,,,10/04/2023 02:00:00 PM,11 QUEENS,4081330036,QUEENS,1057035,220261,PHONE,Unspecified,QUEENS,,,,,,,,40.77094227448274,-73.73722437120794,"(40.77094227448274, -73.73722437120794)",14505,26,3,20,69,69
